source,source_id,label,recommended_by,state,verdict
report,7653,45,,awaiting,
report,7653,46,,awaiting,
report,7653,47,,awaiting,
report,7653,48,,awaiting,
report,7653,49,,awaiting,
report,7653,50,,awaiting,
report,7653,51,,awaiting,
report,7653,52,,awaiting,
report,7653,53,,awaiting,
report,7653,54,,awaiting,
report,7653,55,,awaiting,
report,7653,56,,awaiting,
report,7653,57,,awaiting,
report,7653,58,,awaiting,
report,7653,59,,awaiting,
report,7653,60,,awaiting,
report,7653,61,,awaiting,
report,7653,62,,awaiting,
report,7653,63,,awaiting,
report,7653,64,,awaiting,
report,7653,65,,awaiting,
report,7653,66,,awaiting,
report,7653,67,,awaiting,
report,7653,68,,awaiting,
report,7653,69,,awaiting,
report,7653,70,,awaiting,
report,7653,71,,awaiting,
report,7653,72,,awaiting,
report,7653,73,,awaiting,
report,8162,1,,awaiting,
report,8162,2,Coalition Senators,awaiting,
report,8162,3,Coalition Senators,awaiting,
report,8162,4,Coalition Senators,awaiting,
report,8162,5,Coalition Senators,awaiting,
report,8162,6,Coalition Senators,awaiting,
report,8162,7,Coalition Senators,awaiting,
report,8162,8,Coalition Senators,awaiting,
report,8162,9,Coalition Senators,awaiting,
report,8162,10,,awaiting,
report,8162,11,Coalition Senators,awaiting,
report,8162,12,Coalition Senators,awaiting,
report,8162,13,Coalition Senators,awaiting,
report,8162,14,Coalition Senators,awaiting,
report,8162,15,Coalition Senators,awaiting,
report,8162,16,Coalition Senators,awaiting,
report,8162,17,Coalition Senators,awaiting,
report,8162,18,Coalition Senators,awaiting,
report,8162,19,Coalition Senators,awaiting,
report,8162,20,Coalition Senators,awaiting,
report,8162,21,Coalition Senators,awaiting,
report,8162,22,Coalition Senators,awaiting,
report,8162,23,Coalition Senators,awaiting,
report,8162,25,Coalition Senators,awaiting,
report,8162,26,Coalition Senators,awaiting,
report,8162,27,Coalition Senators,awaiting,
report,8162,28,Coalition Senators,awaiting,
report,8162,30,Coalition Senators,awaiting,
report,8162,31,Coalition Senators,awaiting,
report,8162,32,Coalition Senators,awaiting,
report,8162,104,,awaiting,
report,8304,1,,awaiting,
report,8304,2,,awaiting,
report,8304,3,,awaiting,
report,8304,4,,awaiting,
report,8304,5,,awaiting,
report,8304,6,,awaiting,
report,8304,7,,awaiting,
report,8304,8,,awaiting,
report,8304,9,,awaiting,
report,8304,10,,awaiting,
report,8304,11,,awaiting,
report,8304,12,,awaiting,
report,8267,1,,awaiting,
report,8267,2,,awaiting,
report,8267,3,,awaiting,
report,8267,4,,awaiting,
report,8267,5,,awaiting,
report,8267,6,,awaiting,
report,8267,7,,awaiting,
report,8267,9,,awaiting,
report,8267,10,,awaiting,
report,8267,11,,awaiting,
report,8314,1,,awaiting,
report,8314,2,,awaiting,
report,8314,3,,awaiting,
report,8314,4,,awaiting,
report,8314,5,,awaiting,
report,8314,6,,awaiting,
report,8314,7,,awaiting,
report,8314,8,,awaiting,
report,8314,9,,awaiting,
report,8314,10,,awaiting,
report,8314,11,,awaiting,
report,8314,12,,awaiting,
report,8314,13,Coalition Members' additional comments,awaiting,
report,8437,1,,awaiting,
report,8437,2,,awaiting,
report,8437,3,,awaiting,
report,8437,4,,awaiting,
report,8437,5,,awaiting,
report,8437,6,,awaiting,
report,8437,7,,awaiting,
report,8437,8,,awaiting,
report,8437,9,Labor Senators' Additional Comments,awaiting,
report,8549,1,,awaiting,
report,8549,2,,awaiting,
report,8549,3,,awaiting,
report,8549,4,,awaiting,
report,8549,5,,awaiting,
report,8549,6,,awaiting,
report,8549,7,,awaiting,
report,8604,1,,awaiting,
report,8604,2,,awaiting,
report,8604,3,,awaiting,
report,8604,4,,awaiting,
report,8604,5,,awaiting,
report,8604,6,,awaiting,
report,8604,7,,awaiting,
report,8604,8,,awaiting,
report,8604,9,,awaiting,
report,8604,10,,awaiting,
report,8604,11,,awaiting,
report,8604,12,,awaiting,
report,8604,14,,awaiting,
report,8604,15,,awaiting,
report,8604,17,,awaiting,
report,8604,21,,awaiting,
report,8604,23,,awaiting,
report,8604,24,,awaiting,
report,8604,26,,awaiting,
report,8604,27,,awaiting,
report,8604,28,,awaiting,
report,8604,29,,awaiting,
report,8604,30,,awaiting,
report,8604,31,,awaiting,
report,8604,32,,awaiting,
report,8604,33,,awaiting,
report,8604,35,,awaiting,
report,8604,36,,awaiting,
report,8604,39,,awaiting,
report,8604,41,,awaiting,
report,8604,46,,awaiting,
report,8604,47,,awaiting,
report,8604,48,,awaiting,
report,8604,49,,awaiting,
report,8604,50,,awaiting,
report,8604,53,,awaiting,
report,8604,54,,awaiting,
report,8604,55,,awaiting,
report,8604,56,,awaiting,
report,8604,57,,awaiting,
report,8604,58,,awaiting,
report,8604,59,,awaiting,
report,9409,1,,awaiting,
report,9409,2,,awaiting,
report,9409,3,,awaiting,
report,9409,4,,awaiting,
report,9409,5,,awaiting,
report,9409,6,,awaiting,
report,9409,7,,awaiting,
report,9629,1,,awaiting,
report,9629,2,,awaiting,
report,9629,3,,awaiting,
report,9629,4,,awaiting,
report,9629,5,,awaiting,
report,9629,6,,awaiting,
report,9629,7,,awaiting,
report,9629,8,,awaiting,
report,9629,9,,awaiting,
report,9629,10,,awaiting,
report,9629,11,,awaiting,
report,9629,12,,awaiting,
report,9629,13,,awaiting,
report,9996,1,,awaiting,
report,9996,2,,awaiting,
report,9996,3,,awaiting,
report,9996,4,,awaiting,
report,10274,1,,awaiting,
report,10274,2,,awaiting,
report,10274,3,,awaiting,
report,10274,4,,awaiting,
report,10274,5,,awaiting,
report,10274,6,,awaiting,
report,10274,7,,awaiting,
report,10274,8,,awaiting,
report,10274,9,,awaiting,
report,10274,10,,awaiting,
report,10274,11,,awaiting,
report,10274,12,,awaiting,
report,10274,13,,awaiting,
report,10274,14,,awaiting,
report,10274,15,,awaiting,
report,10274,16,,awaiting,
report,10274,17,,awaiting,
report,10274,18,,awaiting,
report,10274,19,,awaiting,
report,13612,1,,awaiting,
report,13612,2,,awaiting,
report,13612,3,,awaiting,
report,13612,4,,awaiting,
report,13612,5,,awaiting,
report,13612,6,,awaiting,
report,13612,7,,awaiting,
report,13612,8,,awaiting,
report,13612,9,,awaiting,
report,13612,10,,awaiting,
report,13612,11,,awaiting,
report,13612,12,,awaiting,
report,13852,1,,awaiting,
report,13852,2,,awaiting,
report,13852,3,,awaiting,
report,13852,4,,awaiting,
report,13852,5,,awaiting,
report,13852,6,,awaiting,
report,13852,7,,awaiting,
report,13852,8,,awaiting,
report,13852,9,,awaiting,
report,13852,10,,awaiting,
report,13852,11,,awaiting,
report,13852,12,,awaiting,
report,13852,13,,awaiting,
report,13852,14,,awaiting,
report,13852,15,,awaiting,
report,13852,16,,awaiting,
report,13852,17,,awaiting,
report,13852,18,,awaiting,
report,13852,19,,awaiting,
report,13852,20,,awaiting,
report,13852,21,,awaiting,
report,13852,22,,awaiting,
report,13852,23,,awaiting,
report,13852,24,,awaiting,
report,13852,25,,awaiting,
report,13852,26,,awaiting,
report,13852,27,,awaiting,
report,13852,28,,awaiting,
report,13852,29,,awaiting,
report,13852,30,,awaiting,
report,13852,31,,awaiting,
report,13852,32,,awaiting,
report,13852,33,,awaiting,
report,13852,34,,awaiting,
report,13852,35,,awaiting,
report,13852,36,,awaiting,
report,13852,37,,awaiting,
report,13852,38,,awaiting,
report,13852,39,,awaiting,
report,13852,40,,awaiting,
report,13852,41,,awaiting,
report,13852,42,,awaiting,
report,13852,43,,awaiting,
report,13852,44,,awaiting,
report,13852,45,,awaiting,
report,13852,46,,awaiting,
report,13852,47,,awaiting,
report,14161,1,,awaiting,
report,14161,2,Dissenting Report from Senator David Pocock,awaiting,
report,14161,3,Dissenting Report from Senator Jacqui Lambie,awaiting,
report,14966,3,,awaiting,
report,14966,4,,awaiting,
report,14966,5,,awaiting,
report,14966,6,,awaiting,
report,14966,7,,awaiting,
report,14966,8,,awaiting,
report,14966,9,,awaiting,
report,14966,10,,awaiting,
report,15487,1,,awaiting,
report,15487,2,,awaiting,
report,15487,3,,awaiting,
report,15487,4,,awaiting,
report,15487,5,,awaiting,
report,15487,6,,awaiting,
report,15487,7,,awaiting,
report,15487,8,,awaiting,
report,15556,1,,awaiting,
report,15556,2,Coalition Senators' Additional Comments,awaiting,
report,15556,3,Coalition Senators' Additional Comments,awaiting,
report,15697,1,Australian Greens,awaiting,
report,15697,2,Additional comments from Senator David Pocock,awaiting,
report,15697,3,Additional comments from Senator David Pocock,awaiting,
report,15697,4,Additional comments from Senator David Pocock,awaiting,
report,15697,5,Additional comments from Senator David Pocock,awaiting,
report,15697,6,Additional comments from Senator David Pocock,awaiting,
report,15697,7,Additional comments from Senator David Pocock,awaiting,
report,15697,8,Additional comments from Senator David Pocock,awaiting,
report,15697,9,Additional comments from Senator David Pocock,awaiting,
report,15697,10,Australian Greens,awaiting,
report,15697,11,Additional comments from Senator David Pocock,awaiting,
report,15697,12,Australian Greens,awaiting,
report,15697,13,Additional comments from Senator David Pocock,awaiting,
report,15697,14,Additional comments from Senator David Pocock,awaiting,
report,15697,15,Additional comments from Senator David Pocock,awaiting,
report,15697,16,Additional comments from Senator David Pocock,awaiting,
report,15697,17,Australian Greens,awaiting,
report,15697,18,Additional comments from Senator David Pocock,awaiting,
report,15697,19,Additional comments from Senator David Pocock,awaiting,
report,15697,20,Australian Greens,awaiting,
report,15697,21,Additional comments from Senator David Pocock,awaiting,
report,15697,22,Australian Greens,awaiting,
report,15697,23,Australian Greens,awaiting,
report,15697,24,Australian Greens,awaiting,
report,15804,1,,awaiting,
report,15804,2,Coalition Senators' additional comments,awaiting,
report,15804,3,Coalition Senators' additional comments,awaiting,
report,15876,1,,awaiting,
report,15876,2,,awaiting,
report,15876,3,,awaiting,
report,15876,4,,awaiting,
report,15876,5,,awaiting,
report,15876,6,,awaiting,
report,15876,7,,awaiting,
report,15876,8,,awaiting,
report,15876,9,,awaiting,
report,15876,10,,awaiting,
report,15876,11,,awaiting,
report,15876,12,,awaiting,
report,15876,13,,awaiting,
report,15876,14,,awaiting,
report,15876,15,,awaiting,
report,15876,16,,awaiting,
report,15876,17,,awaiting,
report,15876,18,,awaiting,
report,15876,19,,awaiting,
report,15876,20,,awaiting,
report,15876,21,,awaiting,
report,15876,22,,awaiting,
report,15876,23,,awaiting,
report,15877,1,,awaiting,
report,15877,2,,awaiting,
report,15877,3,,awaiting,
report,15877,4,,awaiting,
report,15877,5,,awaiting,
report,15877,6,,awaiting,
report,15877,7,,awaiting,
report,15877,8,,awaiting,
report,15877,9,,awaiting,
report,15877,10,,awaiting,
report,15877,11,,awaiting,
report,15879,1,,awaiting,
report,15879,2,,awaiting,
report,15879,3,,awaiting,
report,15879,4,,awaiting,
report,15879,5,,awaiting,
report,15879,6,,awaiting,
report,15879,7,,awaiting,
report,15879,8,,awaiting,
report,15879,9,,awaiting,
report,15879,10,,awaiting,
report,15879,11,,awaiting,
report,15879,12,,awaiting,
report,15879,13,,awaiting,
report,15879,14,,awaiting,
report,16060,1,,awaiting,
report,16060,2,Australian Greens Senators' Additional Comments,awaiting,
report,16060,3,Australian Greens Senators' Additional Comments,awaiting,
report,16060,4,Australian Greens Senators' Additional Comments,awaiting,
report,16184,1,,awaiting,
report,16184,2,,awaiting,
report,16184,3,,awaiting,
report,16204,1,Australian Greens' Additional Comments,awaiting,
report,16204,2,Additional Comments from Senator David Pocock,awaiting,
report,16204,3,Labor Senators' Additional Comments,awaiting,
report,16204,4,Additional Comments from Senator David Pocock,awaiting,
report,16204,5,Additional Comments from Senator David Pocock,awaiting,
report,16204,6,Additional Comments from Senator David Pocock,awaiting,
report,16408,1,,awaiting,
report,16408,2,Australian Greens senators' additional comments,awaiting,
report,16573,1,,awaiting,
report,16573,2,,awaiting,
report,16573,3,,awaiting,
report,16573,4,,awaiting,
report,16573,5,,awaiting,
report,16573,6,,awaiting,
report,16573,7,,awaiting,
report,16573,8,,awaiting,
report,16573,9,,awaiting,
report,16573,10,,awaiting,
report,16573,11,,awaiting,
report,16573,12,,awaiting,
report,16879,1,,awaiting,
report,16879,2,Australian Greens senators' additional comments,awaiting,
report,16918,1,,awaiting,
report,16918,2,Coalition Senators' Dissenting Report,awaiting,
report,16918,3,Coalition Senators' Dissenting Report,awaiting,
report,16918,4,Additional Comments by Senator David Pocock,awaiting,
report,16918,5,Coalition Senators,awaiting,
report,16918,6,Coalition Senators' Dissenting Report,awaiting,
report,16918,7,Coalition Senators' Dissenting Report,awaiting,
report,16918,8,Additional Comments by Senator David Pocock,awaiting,
report,16918,9,Additional Comments by Senator David Pocock,awaiting,
