candidate_id,jurisdiction,title,year_start,year_end,year_text,inquiry_family,discovery_source,candidate_page,verification_status,recommendation_tracking_status,notes
rc-candidate-0293,New South Wales,Royal Commission on Petroleum (Commonwealth) (1973–1976),1973,1976,1973–1976,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0294,New South Wales,"Royal Commission of Inquiry In Respect Of Certain Matters Relating to Allegations of Organised Crime in Clubs (""Moffitt Royal Commission""), (1973–1974)",1973,1974,1973–1974,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,https://en.wikipedia.org/wiki/Moffitt_Royal_Commission,candidate_unverified,not_assessed,
rc-candidate-0295,New South Wales,"Royal Commission into New South Wales Prisons (""Nagle Royal Commission""), (1976–1978)",1976,1978,1976–1978,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_into_New_South_Wales_Prisons,candidate_unverified,not_assessed,
rc-candidate-0296,New South Wales,"Royal Commission into Drug Trafficking (""Woodward Royal Commission""), (1977–1979)",1977,1979,1977–1979,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_into_Drug_Trafficking,candidate_unverified,not_assessed,
rc-candidate-0297,New South Wales,"Royal Commission of Inquiry into Drug Trafficking (""Stewart Royal Commission""), (1981–1983)",1981,1983,1981–1983,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_of_Inquiry_into_Drug_Trafficking,candidate_unverified,not_assessed,
rc-candidate-0298,New South Wales,"Royal Commission of Inquiry into Certain Committal Proceedings against K.E. Humphreys (1983) (""Street Royal Commission""), informally known as the ""Wran Royal Commission"".",1983,1983,1983,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,https://en.wikipedia.org/wiki/Kevin_Humphreys_(rugby_league),candidate_unverified,not_assessed,
rc-candidate-0299,New South Wales,Royal Commission of Inquiry into the activities of the Nugan Hand Group (1985),1985,1985,1985,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_of_Inquiry_into_the_activities_of_the_Nugan_Hand_Group,candidate_unverified,not_assessed,
rc-candidate-0300,New South Wales,"Royal Commission into the former Chelmsford Private Hospital and Mental Health Services in New South Wales (""Chelmsford Royal Commission""), (1989–1990)",1989,1990,1989–1990,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,https://en.wikipedia.org/wiki/Chelmsford_Royal_Commission,candidate_unverified,not_assessed,
rc-candidate-0301,New South Wales,"Royal Commission into the Arrest, Charging and Withdrawal of Charges against Harold James Blackburn and Matters Associated Therewith (""Blackburn Royal Commission""), (1989–1990)",1989,1990,1989–1990,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0302,New South Wales,"Royal Commission into Productivity in the Building Industry in New South Wales (""Gyles Royal Commission""), (1992)",1992,1992,1992,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,,candidate_unverified,not_assessed,
rc-candidate-0303,New South Wales,"Royal Commission into the New South Wales Police Service (""Wood Royal Commission""), (1994–1997)",1994,1997,1994–1997,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_into_the_New_South_Wales_Police_Service,candidate_unverified,not_assessed,
rc-candidate-0304,New South Wales,Royal Commission into Institutional Responses to Child Sexual Abuse (2013–2017),2013,2017,2013–2017,royal_commission,https://en.wikipedia.org/wiki/List_of_New_South_Wales_royal_commissions,https://en.wikipedia.org/wiki/Royal_Commission_into_Institutional_Responses_to_Child_Sexual_Abuse,candidate_unverified,not_assessed,
rc-candidate-0305,Queensland,Royal Commission on the management of the Woogaroo Lunatic Asylum and the Lunatic Reception Houses of the Colony (1877),1877,1877,1877,royal_commission,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/w/index.php?title=Royal_Commission_on_the_management_of_the_Woogaroo_Lunatic_Asylum_and_the_Lunatic_Reception_Houses_of_the_Colony&action=edit&redlink=1,candidate_unverified,not_assessed,
rc-candidate-0306,Queensland,"Royal Commission into the Constitution, Administration and Working of the Criminal Investigation Branch of the Police Force of Queensland (1899)",1899,1899,1899,royal_commission,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,"https://en.wikipedia.org/w/index.php?title=Royal_Commission_into_the_Constitution,_Administration_and_Working_of_the_Criminal_Investigation_Branch_of_the_Police_Force_of_Queensland&action=edit&redlink=1",candidate_unverified,not_assessed,
rc-candidate-0307,Queensland,Royal Commission of Inquiry on Licensing and Liquor Laws (1901),1901,1901,1901,royal_commission,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/w/index.php?title=Royal_Commission_of_Inquiry_on_Licensing_and_Liquor_Laws&action=edit&redlink=1,candidate_unverified,not_assessed,
rc-candidate-0308,Queensland,Royal Commission into the Kedron Park Racecourse (1921),1921,1921,1921,royal_commission,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/w/index.php?title=Royal_Commission_into_the_Kedron_Park_Racecourse&action=edit&redlink=1,candidate_unverified,not_assessed,
rc-candidate-0309,Queensland,Royal Commission of Inquiry into Collinsville State Coal Mine (1923),1923,1923,1923,royal_commission,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/w/index.php?title=Royal_Commission_of_Inquiry_into_Collinsville_State_Coal_Mine&action=edit&redlink=1,candidate_unverified,not_assessed,
rc-candidate-0310,Queensland,Royal Commission on Racing and Racecourses (1930),1930,1930,1930,royal_commission,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/w/index.php?title=Royal_Commission_on_Racing_and_Racecourses&action=edit&redlink=1,candidate_unverified,not_assessed,
rc-candidate-0311,Queensland,"Commission of Inquiry into the Escape of Certain Prisoners from HM Prison, Brisbane (1947)",1947,1947,1947,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,"https://en.wikipedia.org/w/index.php?title=Commission_of_Inquiry_into_the_Escape_of_Certain_Prisoners_from_HM_Prison,_Brisbane&action=edit&redlink=1",candidate_unverified,not_assessed,
rc-candidate-0312,Queensland,"Commission of Inquiry into the Sawmilling Industry, the Industry of the Manufacture of Plywood and the Industry of the Manufacture of Joinery in the State of Queensland (1949)",1949,1949,1949,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,"https://en.wikipedia.org/w/index.php?title=Commission_of_Inquiry_into_the_Sawmilling_Industry,_the_Industry_of_the_Manufacture_of_Plywood_and_the_Industry_of_the_Manufacture_of_Joinery_in_the_State_of_Queensland&action=edit&redlink=1",candidate_unverified,not_assessed,
rc-candidate-0313,Queensland,Royal Commission into Allegations of Corruption relating to dealing with certain Crown Leaseholds in Queensland (1956),1956,1956,1956,royal_commission,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/w/index.php?title=Royal_Commission_into_Allegations_of_Corruption_relating_to_dealing_with_certain_Crown_Leaseholds_in_Queensland&action=edit&redlink=1,candidate_unverified,not_assessed,
rc-candidate-0314,Queensland,"Commission of Inquiry into the Farm Home for Boys, Westbrook (1961)",1961,1961,1961,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,"https://en.wikipedia.org/w/index.php?title=Commission_of_Inquiry_into_the_Farm_Home_for_Boys,_Westbrook&action=edit&redlink=1",candidate_unverified,not_assessed,
rc-candidate-0315,Queensland,Royal Commission Appointed to Inquire into and Report on Certain Matters Relating to Members of the Police Force and the National Hotel (1963),1963,1963,1963,royal_commission,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/w/index.php?title=Royal_Commission_Appointed_to_Inquire_into_and_Report_on_Certain_Matters_Relating_to_Members_of_the_Police_Force_and_the_National_Hotel&action=edit&redlink=1,candidate_unverified,not_assessed,
rc-candidate-0316,Queensland,Commission Of Inquiry Into Circumstances Surrounding Certain Matters Relating To Robert Andrew Somerville (1972),1972,1972,1972,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/w/index.php?title=Commission_Of_Inquiry_Into_Circumstances_Surrounding_Certain_Matters_Relating_To_Robert_Andrew_Somerville&action=edit&redlink=1,candidate_unverified,not_assessed,
rc-candidate-0317,Queensland,Commission of Inquiry into the Status of Women in Queensland (1974),1974,1974,1974,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/w/index.php?title=Commission_of_Inquiry_into_the_Status_of_Women_in_Queensland&action=edit&redlink=1,candidate_unverified,not_assessed,
rc-candidate-0318,Queensland,Royal Commission of Inquiry into Drug Trafficking (1981),1981,1981,1981,royal_commission,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/wiki/Royal_Commission_of_Inquiry_into_Drug_Trafficking,candidate_unverified,not_assessed,
rc-candidate-0319,Queensland,Parliamentary Judges Commission of Inquiry (1988–1989),1988,1989,1988–1989,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/w/index.php?title=Parliamentary_Judges_Commission_of_Inquiry&action=edit&redlink=1,candidate_unverified,not_assessed,
rc-candidate-0320,Queensland,Commission of Inquiry into the Care and Treatment of Patients in the Psychiatric Unit of the Townsville General Hospital (1991),1991,1991,1991,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/w/index.php?title=Commission_of_Inquiry_into_the_Care_and_Treatment_of_Patients_in_the_Psychiatric_Unit_of_the_Townsville_General_Hospital&action=edit&redlink=1,candidate_unverified,not_assessed,
rc-candidate-0321,Queensland,Commission of Inquiry into Operation Trident (1993),1993,1993,1993,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/w/index.php?title=Commission_of_Inquiry_into_Operation_Trident&action=edit&redlink=1,candidate_unverified,not_assessed,
rc-candidate-0322,Queensland,Commission of Inquiry into Abuse of Children in Queensland Institutions – commonly known as the Forde Inquiry (1998–1999),1998,1999,1998–1999,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/wiki/Forde_Inquiry,candidate_unverified,not_assessed,
rc-candidate-0323,Queensland,Queensland Public Hospitals Commission of Inquiry (2005),2005,2005,2005,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/wiki/Queensland_Public_Hospitals_Commission_of_Inquiry,candidate_unverified,not_assessed,
rc-candidate-0324,Queensland,Queensland Fuel Subsidy Commission of Inquiry (2007),2007,2007,2007,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/w/index.php?title=Queensland_Fuel_Subsidy_Commission_of_Inquiry&action=edit&redlink=1,candidate_unverified,not_assessed,
rc-candidate-0325,Queensland,Queensland Floods Commission of Inquiry (2011),2011,2011,2011,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/wiki/Commission_of_Inquiry_into_the_2010%E2%80%9311_Queensland_floods,candidate_unverified,not_assessed,
rc-candidate-0326,Queensland,Queensland Child Protection Commission of Inquiry (2012–2013),2012,2013,2012–2013,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/w/index.php?title=Queensland_Child_Protection_Commission_of_Inquiry&action=edit&redlink=1,candidate_unverified,not_assessed,
rc-candidate-0327,Queensland,Queensland Health Payroll System Commission of Inquiry (2013),2013,2013,2013,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/wiki/Queensland_Health#Payroll_System_Commission_of_Inquiry,candidate_unverified,not_assessed,
rc-candidate-0328,Queensland,Queensland Racing Commission of Inquiry (2013–2014),2013,2014,2013–2014,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/w/index.php?title=Queensland_Racing_Commission_of_Inquiry&action=edit&redlink=1,candidate_unverified,not_assessed,
rc-candidate-0329,Queensland,Queensland Organised Crime Commission of Inquiry (2015),2015,2015,2015,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/w/index.php?title=Queensland_Organised_Crime_Commission_of_Inquiry&action=edit&redlink=1,candidate_unverified,not_assessed,
rc-candidate-0330,Queensland,Grantham Floods Commission of Inquiry (2015),2015,2015,2015,commission_of_inquiry,https://en.wikipedia.org/wiki/List_of_Queensland_commissions_of_inquiry,https://en.wikipedia.org/w/index.php?title=Grantham_Floods_Commission_of_Inquiry&action=edit&redlink=1,candidate_unverified,not_assessed,
